"","date","trend","tmin1","tmin2","tmin3","tmin4","tmin5","tmin6","tmin7","tmin8","tmin9","tmin10","tmin11"
"2017-03-01","2017-03-01",0.565055247822287,NA,0.0481170198018461,0.161566284440951,NA,NA,NA,NA,NA,NA,NA,NA
"2017-04-01","2017-04-01",0.56597622788051,NA,0.0481379493553321,0.160076464999609,NA,NA,NA,NA,NA,NA,NA,NA
"2017-05-01","2017-05-01",0.565960299412958,NA,0.0487160174000622,0.159701469375036,NA,NA,NA,NA,NA,NA,NA,NA
"2017-06-01","2017-06-01",0.565908879558695,NA,0.0491325091668021,0.159141753398033,NA,NA,NA,NA,NA,NA,NA,NA
"2017-07-01","2017-07-01",0.565290379464562,NA,0.0490932724943857,0.159277897753241,NA,NA,NA,NA,NA,NA,NA,NA
"2017-08-01","2017-08-01",0.563983172733675,NA,0.0484822390748583,0.160020794874687,NA,NA,NA,NA,NA,NA,NA,NA
"2017-09-01","2017-09-01",0.564902292994128,NA,0.0481322672716386,0.158940796216176,NA,NA,NA,NA,NA,NA,NA,NA
"2017-10-01","2017-10-01",0.563592829480319,NA,0.0474950109984682,0.159486159268793,NA,NA,NA,NA,NA,NA,NA,NA
"2017-11-01","2017-11-01",0.563910481432456,NA,0.0475125552133487,0.159441849474827,NA,NA,NA,NA,NA,NA,NA,NA
"2017-12-01","2017-12-01",0.565484183568087,NA,0.0477169227869023,0.160566180119246,NA,NA,NA,NA,NA,NA,NA,NA
"2018-01-01","2018-01-01",0.564700620934228,NA,0.0475591881521643,0.161351420293535,NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-01","2018-02-01",0.565314849345454,NA,0.0472345068865021,0.161174381074707,NA,NA,NA,NA,NA,NA,NA,NA
"2018-03-01","2018-03-01",0.565859574235067,NA,0.0471699818329642,0.160956288392461,NA,NA,NA,NA,NA,NA,NA,NA
"2018-04-01","2018-04-01",0.565374787748841,NA,0.0483257792938799,0.160334295894854,NA,NA,NA,NA,NA,NA,NA,NA
"2018-05-01","2018-05-01",0.563363079292937,NA,0.0484025513682808,0.162153416771713,NA,NA,NA,NA,NA,NA,NA,NA
"2018-06-01","2018-06-01",0.56190609198909,NA,0.0477963530291095,0.165079329046239,NA,NA,NA,NA,NA,NA,NA,NA
"2018-07-01","2018-07-01",0.561876247144289,NA,0.0482667890371353,0.164357377219157,NA,NA,NA,NA,NA,NA,NA,NA
"2018-08-01","2018-08-01",0.561139601824333,NA,0.0488228625154711,0.165809801576368,NA,NA,NA,NA,NA,NA,NA,NA
"2018-09-01","2018-09-01",0.561253141633168,NA,0.0504663054388124,0.163793544642812,NA,NA,NA,NA,NA,NA,NA,NA
"2018-10-01","2018-10-01",0.560839456476848,NA,0.0499333693987614,0.164805237767107,NA,NA,NA,NA,NA,NA,NA,NA
"2018-11-01","2018-11-01",0.562109349333222,NA,0.050044869028002,0.163482424471484,NA,NA,NA,NA,NA,NA,NA,NA
"2018-12-01","2018-12-01",0.562552208819088,NA,0.0496046648194729,0.164095858177881,NA,NA,NA,NA,NA,NA,NA,NA
"2019-01-01","2019-01-01",0.563837373775438,NA,0.0499746302431902,0.161790383861151,NA,NA,NA,NA,NA,NA,NA,NA
"2019-02-01","2019-02-01",0.564894348551761,NA,0.0489320359278474,0.160673321635938,NA,NA,NA,NA,NA,NA,NA,NA
"2019-03-01","2019-03-01",0.565333749931031,NA,0.0488988010147761,0.160884420819913,NA,NA,NA,NA,NA,NA,NA,NA
"2019-04-01","2019-04-01",0.564877903520263,NA,0.0479786318932375,0.161286319794298,NA,NA,NA,NA,NA,NA,NA,NA
"2019-05-01","2019-05-01",0.56600593484622,NA,0.0469572262306243,0.162336475220917,NA,NA,NA,NA,NA,NA,NA,NA
"2019-06-01","2019-06-01",0.568272830173093,NA,0.0476581160586698,0.158540441234857,NA,NA,NA,NA,NA,NA,NA,NA
"2019-07-01","2019-07-01",0.567779808984205,NA,0.047811127702702,0.159049387807873,NA,NA,NA,NA,NA,NA,NA,NA
"2019-08-01","2019-08-01",0.567796562383479,NA,0.0474753317250428,0.160028930039486,NA,NA,NA,NA,NA,NA,NA,NA
"2019-09-01","2019-09-01",0.566350607710663,NA,0.045312902873058,0.163546453039912,NA,NA,NA,NA,NA,NA,NA,NA
"2019-10-01","2019-10-01",0.566862353191428,NA,0.0464469240863385,0.161636086472186,NA,NA,NA,NA,NA,NA,NA,NA
"2019-11-01","2019-11-01",0.56640156087047,NA,0.0462996519714628,0.162456521453221,NA,NA,NA,NA,NA,NA,NA,NA
"2019-12-01","2019-12-01",0.565961602544499,NA,0.0459679781312312,0.162823800874593,NA,NA,NA,NA,NA,NA,NA,NA
"2020-01-01","2020-01-01",0.565981923630076,NA,0.0466636033856943,0.161886197211989,NA,NA,NA,NA,NA,NA,NA,NA
"total","total",0.564666873938292,NA,0.0481048069180919,0.163048253017677,NA,NA,NA,NA,NA,NA,NA,NA
"V243","V243",0.561321261314424,NA,0.0484031329775781,0.159147345109427,NA,NA,NA,NA,NA,NA,NA,NA
